Source,Target,Weight
EP2947149-A1,US7045335-B2,1
EP2947149-A1,US7078218-B2,1
EP2947149-A1,WO2005113782-A1,1
US8362233-B2,WO2003086280-A3,1
US8066984-B2,EP1512746-A1,1
US8066984-B2,EP1526185-A1,1
US8066984-B2,US6589531-B1,1
US8066984-B2,US7588767-B2,1
US8066984-B2,WO2008073148-A3,1
US8066984-B2,WO2008100292-A3,1
US8298547-B2,WO2003024480-A3,1
US8298547-B2,WO2003024481-A3,1
US8298547-B2,WO2008020331-A3,1
US9764036-B2,US9220683-B2,1
US8841433-B2,EP780475-A1,1
US8841433-B2,US5869036-A,1
US8841433-B2,US6033886-A,1
US8841433-B2,US6146642-A,1
US8841433-B2,US7449324-B2,1
US8841433-B2,US7704509-B2,1
US8841433-B2,WO2003043587-A3,1
US8841433-B2,WO2003072720-A3,1
US8841433-B2,WO2003097089-A3,1
US8871230-B2,CN102770161-A,1
US8871230-B2,WO2011076391-A1,1
WO2003077729-A3,US6127116-A,1
WO2003077729-A3,US6280940-B1,1
US6541010-B1,US5639650-A,1
US6541010-B1,US5766602-A,1
US10738306-B2,US9683233-B2,1
US10738306-B2,US10047375-B2,1
US10738306-B2,US8968746-B2,1
US10738306-B2,US9155788-B2,1
US10738306-B2,US9234013-B2,1
US10738306-B2,US9839697-B2,1
US9982257-B2,US7354909-B2,1
US9982257-B2,US7517520-B2,1
US9982257-B2,US7537767-B2,1
US9982257-B2,US8680063-B2,1
US7128911-B2,US5766602-A,1
US9023603-B2,EP1820853-A2,1
US9023603-B2,US5716821-A,1
US9023603-B2,US5840520-A,1
US9023603-B2,US6033886-A,1
US9023603-B2,US6146642-A,1
US9023603-B2,US6544785-B1,1
US9023603-B2,US6649372-B1,1
US9023603-B2,US6951754-B2,1
US9023603-B2,WO2004112831-A3,1
US9023603-B2,WO2005028658-A3,1
US8551481-B2,US6432925-B1,1
US9512073-B2,EP2532649-A1,1
US9512073-B2,EP2365962-A2,1
US9512073-B2,US8450298-B2,1
US9512073-B2,US8969353-B2,1
US9512073-B2,US9238716-B2,1
US7078218-B2,US5639650-A,1
US7078218-B2,US5766602-A,1
US7078218-B2,US6156558-A,1
US7078218-B2,US6261570-B1,1
US7078218-B2,US6391632-B1,1
US7078218-B2,US6426196-B1,1
US7078218-B2,US6451592-B1,1
US7078218-B2,US6495143-B2,1
US7078218-B2,US6521235-B2,1
US7078218-B2,US6767699-B2,1
US7078218-B2,US6783939-B2,1
US9433669-B2,US9155788-B2,1
US9433669-B2,DE10229872-A1,1
US9433669-B2,EP1604688-A1,1
US9433669-B2,US6664066-B2,1
US9433669-B2,WO2003028656-A3,1
US9433669-B2,WO2003051401-A3,1
US9433669-B2,WO2003059381-A3,1
US9433669-B2,WO2003086280-A3,1
US9433669-B2,WO2004092329-A3,1
US6699476-B1,US5716821-A,1
US6699476-B1,US5869036-A,1
US6699476-B1,US5993824-A,1
US6699476-B1,US6033886-A,1
US6699476-B1,US6264957-B1,1
US7935352-B2,US7628993-B2,1
US10004797-B2,US6156558-A,1
US10004797-B2,US6531135-B1,1
US10004797-B2,US6541010-B1,1
US10004797-B2,US6521235-B2,1
US10004797-B2,US7045335-B2,1
US10004797-B2,US7537768-B2,1
US10004797-B2,US7862829-B2,1
WO2007095976-A2,WO2006116458-A2,1
US6923969-B2,US6033886-A,1
US8506969-B2,EP1801209-A1,1
US8506969-B2,EP1930416-A1,1
US8506969-B2,US7935676-B2,1
WO2021159985-A1,CN110167587-A,1
US7320793-B2,US5766602-A,1
US7232680-B2,US6268199-B1,1
US10080804-B2,US8871230-B2,1
US10080804-B2,US9555122-B2,1
US10080804-B2,WO2011076391-A1,1
US6830748-B1,US5993824-A,1
US6830748-B1,US6033886-A,1
US6830748-B1,US6060308-A,1
US9295717-B2,WO2006004648-A1,1
US6893643-B2,US6589531-B1,1
EP1685844-B1,WO2003028656-A3,1
US6521235-B2,US5639650-A,1
US6521235-B2,US5766602-A,1
US6521235-B2,US6156558-A,1
US8852927-B2,EP1526185-A1,1
US8852927-B2,US6573090-B1,1
US8852927-B2,US6800288-B2,1
US8852927-B2,US7588767-B2,1
US8852927-B2,US7763420-B2,1
US8852927-B2,US8066984-B2,1
US8852927-B2,US8221769-B2,1
US8852927-B2,WO2005047458-A3,1
US8852927-B2,WO2005049846-A3,1
US8852927-B2,WO2008156655-A3,1
EP974660-A1,EP780475-A1,1
US9402887-B2,EP1905844-A2,1
US9402887-B2,WO2003059381-A3,1
US10273269-B2,EP2548960-A1,1
US10273269-B2,EP1905844-A2,1
US10273269-B2,US6500419-B1,1
US10273269-B2,US8999380-B2,1
US10273269-B2,US9267114-B2,1
US10273269-B2,US9512456-B2,1
US10273269-B2,US9868691-B2,1
US10273269-B2,US9872900-B2,1
US10273269-B2,US10064934-B2,1
US10273269-B2,US10064935-B2,1
US10273269-B2,WO2011144358-A1,1
US10273269-B2,WO2007095976-A2,1
US6852522-B1,EP780475-A1,1
US10434158-B2,US9974845-B2,1
US10434158-B2,US10117920-B2,1
US10434158-B2,EP1604688-A1,1
US10434158-B2,EP1392341-B1,1
US10434158-B2,US8968746-B2,1
US10434158-B2,US9155788-B2,1
US10434158-B2,WO2008083174-A3,1
US7588767-B2,EP1512746-A1,1
US7588767-B2,EP1526185-A1,1
US7588767-B2,US6589531-B1,1
US7588767-B2,WO2005047458-A2,1
EP1903054-A2,EP1083232-B1,1
US2011293703-A1,US8450298-B2,1
EP2055312-A1,US5766602-A,1
EP2055312-A1,US7229624-B2,1
US6921535-B2,EP974660-A1,1
US6921535-B2,US6033886-A,1
US6921535-B2,US6699476-B1,1
US11406703-B2,EP2548960-A1,1
US11406703-B2,EP1905844-A2,1
US11406703-B2,US6500419-B1,1
US11406703-B2,US7410795-B2,1
US11406703-B2,US8425898-B2,1
US11406703-B2,US8673317-B2,1
US11406703-B2,US8999380-B2,1
US11406703-B2,US9512456-B2,1
US11406703-B2,US9764026-B2,1
US11406703-B2,US9868691-B2,1
US11406703-B2,US9872900-B2,1
US11406703-B2,US10022435-B2,1
US11406703-B2,US10064934-B2,1
US11406703-B2,US10064935-B2,1
US11406703-B2,US10124055-B2,1
US11406703-B2,US10273269-B2,1
US11406703-B2,US10449244-B2,1
US11406703-B2,US10493143-B2,1
US11406703-B2,US10695419-B2,1
US11406703-B2,US10857105-B2,1
US11406703-B2,US10925958-B2,1
US11406703-B2,US11103578-B2,1
US11406703-B2,WO2011144358-A1,1
US11406703-B2,WO2015170287-A1,1
US11406703-B2,WO2016116905-A1,1
US11406703-B2,WO2007095976-A2,1
US8846348-B2,EP2010659-A2,1
US8846348-B2,WO2006004648-A1,1
US7442379-B2,US5716821-A,1
US7442379-B2,US6146642-A,1
US7442379-B2,US6649372-B1,1
US8529906-B2,US7501134-B2,1
US8529906-B2,WO2003028656-A3,1
US8529906-B2,WO2003070909-A3,1
US10272150-B2,EP2548960-A1,1
US10272150-B2,EP1905844-A2,1
US10272150-B2,US6500419-B1,1
US10272150-B2,US7449324-B2,1
US10272150-B2,US7704720-B2,1
US10272150-B2,US8841433-B2,1
US10272150-B2,US8999380-B2,1
US10272150-B2,US9192661-B2,1
US10272150-B2,US9512456-B2,1
US10272150-B2,US9567653-B2,1
US10272150-B2,US9623095-B2,1
US10272150-B2,US9868691-B2,1
US10272150-B2,US9872900-B2,1
US10272150-B2,US10064934-B2,1
US10272150-B2,US10064935-B2,1
US10272150-B2,WO2011144358-A1,1
US10272150-B2,WO2007095976-A2,1
US6783939-B2,US5639650-A,1
US6783939-B2,US5766602-A,1
US6783939-B2,US6156558-A,1
US6783939-B2,US6261570-B1,1
US6783939-B2,US6391632-B1,1
US6783939-B2,US6426196-B1,1
US6689367-B1,US5716821-A,1
US6689367-B1,US5840520-A,1
US6689367-B1,US5869036-A,1
US6689367-B1,US6264957-B1,1
US8552165-B2,US7354909-B2,1
US8552165-B2,US7723500-B2,1
US8552165-B2,US7959934-B2,1
US8552165-B2,US8298547-B2,1
US8552165-B2,WO2005025614-A3,1
US10047375-B2,US8968746-B2,1
US10047375-B2,US9155788-B2,1
US6391632-B1,US5766602-A,1
US7229624-B2,US5766602-A,1
US7229624-B2,US6827937-B2,1
US9254318-B2,AU2012204138-B2,1
US9254318-B2,US6544785-B1,1
US9254318-B2,US7507411-B2,1
US9254318-B2,US8475806-B2,1
US9254318-B2,WO2007126810-A2,1
US6156558-A,US5639650-A,1
US6156558-A,US5766602-A,1
US7704720-B2,EP780475-A1,1
US7704720-B2,US5869036-A,1
US7704720-B2,US6146642-A,1
US9868691-B2,US8158601-B2,1
US9868691-B2,US8802644-B2,1
US9868691-B2,US9394234-B2,1
US6500419-B1,US5877159-A,1
US7704509-B2,US5993824-A,1
US7704509-B2,US6699476-B1,1
EP1526185-A1,US6589531-B1,1
