Source,Target,Weight
US20060008450-A1,US2008131966-A1,1.0
US20060008450-A1,US2010260847-A1,1.0
US20060008450-A1,US2002160510-A1,1.0
US20060008450-A1,US7468276-B2,1.0
US20060008450-A1,US8293223-B2,1.0
US20060008450-A1,US8435788-B2,1.0
US20150087577-A1,US10694739-B2,1.0
US20150087577-A1,US9986733-B2,1.0
US20150087577-A1,US11510407-B2,1.0
US5290684-A,US11773359-B2,1.0
US5290684-A,US10472612-B2,1.0
US5290684-A,US10655098-B2,1.0
US5290684-A,US10954482-B2,1.0
WO2014196204-A1,US11661574-B2,1.0
US20210115366-A1,US11767515-B2,1.0
WO2013159103-A1,US11760977-B2,1.0
WO2013159103-A1,US11685901-B2,1.0
US5905041-A,US11834681-B2,1.0
US5905041-A,US7468276-B2,1.0
US5905041-A,US11760978-B2,1.0
US5905041-A,US8293223-B2,1.0
US5905041-A,US2003032179-A1,1.0
US5905041-A,US11407980-B2,1.0
US5905041-A,US7255879-B2,1.0
US20030138879-A1,US11434524-B2,1.0
US20030138879-A1,US11624086-B2,1.0
WO2012071428-A2,US11434524-B2,1.0
WO2012071428-A2,US11624086-B2,1.0
WO2019051298-A1,US11767514-B2,1.0
AU2017319168-A1,US11473061-B2,1.0
US5866414-A,WO2012003450-A3,1.0
US5866414-A,US9944896-B2,1.0
US5866414-A,US8802081-B2,1.0
US5866414-A,US2004048372-A1,1.0
US5866414-A,US10640747-B2,1.0
US5866414-A,CN103249404-A,1.0
US5866414-A,US10246678-B2,1.0
US5866414-A,US7468276-B2,1.0
US5866414-A,US8293223-B2,1.0
US5866414-A,US2003032179-A1,1.0
US5866414-A,CN106362211-A,1.0
US5866414-A,US7255879-B2,1.0
WO2016162747-A2,US11473061-B2,1.0
WO2016162747-A2,EP3699275-A4,1.0
WO2006126236-A1,US11767515-B2,1.0
WO2006126236-A1,US11053477-B2,1.0
WO2006126236-A1,US11066650-B2,1.0
WO2006126236-A1,US10174289-B2,1.0
US4829000-A,CN115261302-B,1.0
US4829000-A,EP3927812-B1,1.0
US4829000-A,US11629319-B2,1.0
US4829000-A,US2004048372-A1,1.0
US4829000-A,EP3472301-B1,1.0
US4829000-A,WO2018197544-A1,1.0
US4829000-A,US7468276-B2,1.0
US4829000-A,US8293223-B2,1.0
US4829000-A,US2003032179-A1,1.0
US4829000-A,US7255879-B2,1.0
US20210285046-A1,US11434524-B2,1.0
US20210285046-A1,US11624086-B2,1.0
WO2016145242-A1,WO2022046958-A1,1.0
US20080293056-A1,CN111065732-A,1.0
US5002882-A,US11434524-B2,1.0
US5002882-A,US11624086-B2,1.0
WO2014038943-A1,NL2028424-B1,1.0
WO2014038943-A1,RU2741806-C2,1.0
WO2014038943-A1,US11629319-B2,1.0
WO2014038943-A1,EP3472301-B1,1.0
US20060019256-A1,US2016060707-A1,1.0
US20060019256-A1,US11530385-B2,1.0
US20060019256-A1,WO2009023194-A3,1.0
DE19569-C,EP3581171-A1,1.0
US9650609-B2,US11767515-B2,1.0
US9650609-B2,US11053477-B2,1.0
US9650609-B2,US11066650-B2,1.0
US7115400-B1,US11434524-B2,1.0
US7115400-B1,US11624086-B2,1.0
WO2005017131-A2,EP3699275-A4,1.0
US20120058174-A1,US11214768-B2,1.0
US20120058174-A1,US11559607-B2,1.0
WO2014015777-A1,US11725184-B2,1.0
WO2014015777-A1,US11591572-B2,1.0
WO2017136462-A2,US11767515-B2,1.0
WO2017136462-A2,US11053477-B2,1.0
WO2017136462-A2,US2020385661-A1,1.0
WO2017136462-A2,US11066650-B2,1.0
WO2017136462-A2,US11473061-B2,1.0
WO2017136462-A2,GB2570593-B,1.0
WO2017136462-A2,EP3625331-A4,1.0
WO2017136462-A2,US10174289-B2,1.0
WO2017136462-A2,EP4092108-A1,1.0
WO2017136462-A2,CN111670245-A,1.0
CN101600461-A,CN110382012-A,1.0
WO2016083784-A1,US11767514-B2,1.0
WO2016083784-A1,US10513691-B2,1.0
WO2016083784-A1,US11085018-B2,1.0
US20150017140-A1,CN114555782-A,1.0
US20150017140-A1,US11767515-B2,1.0
US20150017140-A1,US11053477-B2,1.0
US20150017140-A1,US11066650-B2,1.0
US20150017140-A1,EP3932486-A4,1.0
US20150017140-A1,US10174289-B2,1.0
CA3013357-A1,US11473061-B2,1.0
EP685479-A1,EP3884935-A1,1.0
EP685479-A1,EP3884935-B1,1.0
US20180257297-A1,US11767514-B2,1.0
US20180257297-A1,US11085018-B2,1.0
US20130109627-A1,US10694739-B2,1.0
US20130109627-A1,US9986733-B2,1.0
US20130109627-A1,US11510407-B2,1.0
US20020132343-A1,US2004048372-A1,1.0
US20020132343-A1,US7468276-B2,1.0
US20020132343-A1,US8293223-B2,1.0
US20020132343-A1,US7255879-B2,1.0
US20220049293-A1,US11434524-B2,1.0
US20220049293-A1,US11624086-B2,1.0
US20110077292-A1,EP3884935-A1,1.0
US20110077292-A1,EP3884935-B1,1.0
CN111019903-A,CN115305240-B,1.0
CN111019903-A,CN113308437-B,1.0
WO1999016864-A1,US8293223-B2,1.0
US20030165484-A1,US2008193420-A1,1.0
US20030165484-A1,WO2005097974-A3,1.0
US20030165484-A1,US8298822-B2,1.0
US20030165484-A1,EP1733024-B1,1.0
US20190352708-A1,US11624086-B2,1.0
US10023922-B2,US11767515-B2,1.0
US10023922-B2,US11053477-B2,1.0
US10023922-B2,US11066650-B2,1.0
US20130095567-A1,US11767515-B2,1.0
US20130095567-A1,US11053477-B2,1.0
US20130095567-A1,US11066650-B2,1.0
US6228982-B1,US10694739-B2,1.0
US6228982-B1,US9986733-B2,1.0
US6228982-B1,US11510407-B2,1.0
US6296810-B1,WO2012003450-A3,1.0
US6296810-B1,US9944896-B2,1.0
US6296810-B1,US8802081-B2,1.0
US6296810-B1,US10640747-B2,1.0
US6296810-B1,CN103249404-A,1.0
US6296810-B1,US10246678-B2,1.0
US7955794-B2,US11434524-B2,1.0
US7955794-B2,US11624086-B2,1.0
WO2013029030-A1,CN109415704-A,1.0
WO2013029030-A1,US2017360962-A1,1.0
WO2013029030-A1,US10179176-B2,1.0
WO2013029030-A1,CN109082402-B,1.0
WO2013029030-A1,US10532111-B2,1.0
WO2013029030-A1,CN109415704-B,1.0
US10532111-B2,US11767515-B2,1.0
US10532111-B2,US11053477-B2,1.0
US10532111-B2,US11066650-B2,1.0
WO2021247543-A3,US11434524-B2,1.0
WO2021247543-A3,US11624086-B2,1.0
US20100297689-A1,US8293223-B2,1.0
US20100297689-A1,US8435788-B2,1.0
WO2017192997-A1,US11767515-B2,1.0
WO2017192997-A1,US11053477-B2,1.0
WO2017192997-A1,US11066650-B2,1.0
WO2017192997-A1,US10174289-B2,1.0
US4436824-A,US11773359-B2,1.0
US4436824-A,US10472612-B2,1.0
US4436824-A,US10655098-B2,1.0
US4436824-A,US10954482-B2,1.0
JP2016527878-A,CN110662832-A,1.0
JP2016527878-A,US11821007-B2,1.0
WO2010108005-A2,US11473061-B2,1.0
US7696240-B2,US10694739-B2,1.0
US7696240-B2,US9986733-B2,1.0
US7696240-B2,US11510407-B2,1.0
US20080182328-A1,US10947510-B2,1.0
US20080182328-A1,US11725184-B2,1.0
US20080182328-A1,US9765301-B2,1.0
US20080182328-A1,US11591572-B2,1.0
US20080182328-A1,US10597633-B2,1.0
US20080182328-A1,US11034935-B2,1.0
WO1993003769-A1,EP3417055-B1,1.0
WO1993003769-A1,US10179176-B2,1.0
WO1993003769-A1,EP3313863-B1,1.0
US20180051322-A1,US11434524-B2,1.0
US20180051322-A1,US11624086-B2,1.0
US8916569-B2,US11813304-B2,1.0
US8916569-B2,US2016184387-A1,1.0
WO2017075271-A1,US11473061-B2,1.0
WO2019186283-A2,EP3717908-A4,1.0
US5100775-A,JP4187167-B2,1.0
CN114891749-A,CN116814551-B,1.0
US20090205201-A1,US11807842-B2,1.0
US20190324028-A1,US2023010963-A1,1.0
US20080009420-A1,US11434524-B2,1.0
US20080009420-A1,US11624086-B2,1.0
US20100151568-A1,US11767515-B2,1.0
US20100151568-A1,US11053477-B2,1.0
US20100151568-A1,US11066650-B2,1.0
US20100151568-A1,US10174289-B2,1.0
US7407757-B2,US11434524-B2,1.0
US7407757-B2,US11624086-B2,1.0
US6210962-B1,US10550379-B2,1.0
WO2009032167-A1,US11434524-B2,1.0
WO2009032167-A1,US11624086-B2,1.0
US20140342445-A1,US10087422-B2,1.0
US20140342445-A1,US10472612-B2,1.0
US20140342445-A1,US2021062129-A1,1.0
US20140342445-A1,US10655098-B2,1.0
US20170088881-A1,US11434524-B2,1.0
US20170088881-A1,US11624086-B2,1.0
US20110231942-A1,US11767515-B2,1.0
US20050148074-A1,US2005019908-A1,1.0
US20050148074-A1,US7311904-B2,1.0
US20050148074-A1,US2008131966-A1,1.0
US20050148074-A1,US2002160510-A1,1.0
US20050148074-A1,US7468276-B2,1.0
US20050148074-A1,US8293223-B2,1.0
US20050148074-A1,US8435788-B2,1.0
US9453256-B2,US11434524-B2,1.0
US9453256-B2,US11624086-B2,1.0
WO2019133810-A1,CN111471643-B,1.0
US4637477-A,WO2004050864-A1,1.0
US20160138091-A1,US11434524-B2,1.0
US20160138091-A1,US11624086-B2,1.0
WO2017144338-A1,US11624086-B2,1.0
WO2015014731-A1,US11083754-B2,1.0
WO2015014731-A1,EP3223831-A4,1.0
US7462449-B2,US11624086-B2,1.0
US6476031-B1,US10041046-B2,1.0
US6476031-B1,US10954490-B2,1.0
US6476031-B1,US10041047-B2,1.0
US20210361584-A1,US11767514-B2,1.0
WO2012006474-A2,EP3492106-B1,1.0
US20150232810-A1,US11473061-B2,1.0
US20140030805-A1,US11345890-B2,1.0
US8524663-B2,US10694739-B2,1.0
US8524663-B2,US9986733-B2,1.0
US8524663-B2,US11510407-B2,1.0
US20060172304-A1,US10947510-B2,1.0
CA2679011-A1,US11661574-B2,1.0
US6368801-B1,US11434524-B2,1.0
US6368801-B1,US11624086-B2,1.0
US5591625-A,US7311904-B2,1.0
US5591625-A,US2008131966-A1,1.0
US5591625-A,US2010260847-A1,1.0
US5591625-A,US2002160510-A1,1.0
US5591625-A,US7468276-B2,1.0
US5591625-A,US8293223-B2,1.0
US5591625-A,US2003032179-A1,1.0
US5591625-A,US8435788-B2,1.0
US5591625-A,US7255879-B2,1.0
CN102858947-A,WO2023020599-A1,1.0
CN102858947-A,CN113773959-B,1.0
WO2006063415-A1,US11834681-B2,1.0
WO2006063415-A1,US11760978-B2,1.0
WO2006063415-A1,US11407980-B2,1.0
US20120071451-A1,US11767515-B2,1.0
US20120071451-A1,US11053477-B2,1.0
US20120071451-A1,US11066650-B2,1.0
US20120071451-A1,US10174289-B2,1.0
US20030017589-A1,US2009286317-A1,1.0
WO2003042375-A1,EP2446892-B1,1.0
WO2003042375-A1,EP1636347-A1,1.0
WO2003042375-A1,EP1636347-B1,1.0
US5336614-A,CN113906131-A,1.0
CN102198022-A,CN113660962-A,1.0
CN102198022-A,CN111197024-B,1.0
US20110117634-A1,EP3649230-B1,1.0
US20110117634-A1,US11629319-B2,1.0
US20110117634-A1,CN110869486-A,1.0
US20110117634-A1,CN110869486-B,1.0
US20110117634-A1,US11555171-B2,1.0
WO2010127399-A1,US11767515-B2,1.0
WO2010127399-A1,US11053477-B2,1.0
WO2010127399-A1,US11066650-B2,1.0
WO2010127399-A1,US10174289-B2,1.0
US6232494-B1,US10694739-B2,1.0
US6232494-B1,US9986733-B2,1.0
US6232494-B1,US11510407-B2,1.0
US20010021529-A1,US11643632-B2,1.0
US20010021529-A1,US2020299631-A1,1.0
US8339695-B2,US11767514-B2,1.0
US8339695-B2,US10513691-B2,1.0
US8339695-B2,US11085018-B2,1.0
WO2014194132-A1,US10179176-B2,1.0
WO2014194132-A1,US10532111-B2,1.0
WO2003029405-A2,US10947510-B2,1.0
WO2003029405-A2,US9765301-B2,1.0
WO2003029405-A2,US11034935-B2,1.0
US20050239192-A1,US11624086-B2,1.0
CN103429739-A,CN108779437-A,1.0
US20150368616-A1,CN109072179-A,1.0
US20150368616-A1,CN109072179-B,1.0
US20150087058-A1,US10900022-B2,1.0
CA2268331-A1,US10041046-B2,1.0
CA2268331-A1,US10954490-B2,1.0
CA2268331-A1,US10041047-B2,1.0
US20040247571-A1,US11473061-B2,1.0
US20150151011-A1,US11473061-B2,1.0
WO2015181185-A1,EP3746785-A4,1.0
DE3021792-A,EP3884935-A1,1.0
DE3021792-A,EP3884935-B1,1.0
WO2014052835-A1,US2020392441-A1,1.0
WO2014052835-A1,EP4092108-A1,1.0
WO2014052835-A1,CN111670245-A,1.0
US20210155982-A1,US11434524-B2,1.0
US20210155982-A1,US11624086-B2,1.0
US7309706-B2,EP3884935-A1,1.0
US7309706-B2,EP3884935-B1,1.0
WO2001080997-A1,US11661574-B2,1.0
WO2006128025-A2,US11390852-B2,1.0
WO2006128025-A2,EP3094720-B1,1.0
WO2006128025-A2,EP3094720-A4,1.0
WO2006128025-A2,EP3926041-A1,1.0
US20130079329-A1,US10954490-B2,1.0
WO2015051122-A2,EP3418376-A4,1.0
EP428302-A,EP3884935-B1,1.0
US20180147776-A1,US11767514-B2,1.0
US20180147776-A1,US10513691-B2,1.0
US20180147776-A1,US11085018-B2,1.0
CN101416059-A,CN112424333-A,1.0
US5792653-A,US11661574-B2,1.0
US20100247386-A1,US11661574-B2,1.0
WO2015057261-A1,US11326149-B2,1.0
WO2015057261-A1,GB2564582-B,1.0
WO2015057261-A1,US11473061-B2,1.0
WO2018075436-A1,US11624086-B2,1.0
US9777324-B2,US11434524-B2,1.0
US9777324-B2,US11624086-B2,1.0
WO2005087797-A1,US11813304-B2,1.0
US20070161020-A1,US11434524-B2,1.0
US20070161020-A1,US11624086-B2,1.0
US10774372-B2,US11434524-B2,1.0
US10774372-B2,US11624086-B2,1.0
US20130331322-A1,US10694739-B2,1.0
US20130331322-A1,US9986733-B2,1.0
US20130331322-A1,US11510407-B2,1.0
US20120015395-A1,US11230702-B2,1.0
WO2019238884-A1,WO2022013300-A1,1.0
US7045148-B2,EP3246396-A1,1.0
US7045148-B2,US2010260847-A1,1.0
US7045148-B2,US7468276-B2,1.0
US7045148-B2,US8293223-B2,1.0
US7045148-B2,US8435788-B2,1.0
WO2019152767-A1,US11047847-B2,1.0
WO2019152767-A1,US11629329-B2,1.0
WO2019152767-A1,US11561178-B2,1.0
US6284451-B1,US2006110369-A1,1.0
US6284451-B1,US7695958-B2,1.0
US20160107380-A1,US11767514-B2,1.0
US20160107380-A1,US10513691-B2,1.0
US20160107380-A1,US11085018-B2,1.0
JP2020010683-A,WO2023020599-A1,1.0
JP2020010683-A,CN114456933-B,1.0
JP2020010683-A,CN113773959-B,1.0
US14300608-A,EP3884935-A1,1.0
WO1996021851-A2,US11661574-B2,1.0
WO2007124023-A2,EP3326661-A4,1.0
WO2007124023-A2,EP3326661-B1,1.0
JP2017003904-A,US10996454-B2,1.0
US20110003387-A1,US2010260847-A1,1.0
US20110003387-A1,US8293223-B2,1.0
US20110003387-A1,US8435788-B2,1.0
US20110287982-A1,US2020063081-A1,1.0
US20110287982-A1,US11629319-B2,1.0
US8778669-B2,US11661574-B2,1.0
WO2011123061-A1,US2016375177-A1,1.0
WO2011123061-A1,CN105960411-A,1.0
WO2011123061-A1,US10179194-B2,1.0
WO2011123061-A1,EP3074416-A4,1.0
WO2018165613-A1,US11767514-B2,1.0
WO2018165613-A1,EP3635105-A4,1.0
WO2018165613-A1,US10513691-B2,1.0
WO2018165613-A1,US11085018-B2,1.0
WO2001055297-A2,WO2018197544-A1,1.0
US20040203147-A1,CN103080296-A,1.0
US20040203147-A1,CN103080296-B,1.0
US20040203147-A1,US9506024-B2,1.0
US20040203147-A1,EP2542663-B1,1.0
US4546083-A,US2008193420-A1,1.0
US4546083-A,US8298822-B2,1.0
US4546083-A,US5605835-A,1.0
US4546083-A,US5981211-A,1.0
US20120188620-A1,US11767514-B2,1.0
US5173414-A,EP3417055-B1,1.0
US5173414-A,US10179176-B2,1.0
US5173414-A,EP3313863-B1,1.0
WO2001006012-A1,US11434524-B2,1.0
WO2001006012-A1,US11624086-B2,1.0
US20090130774-A1,US10694739-B2,1.0
US20090130774-A1,US9986733-B2,1.0
US20090130774-A1,US11510407-B2,1.0
US20170258772-A1,US11767515-B2,1.0
US20170258772-A1,US11053477-B2,1.0
US20170258772-A1,US11066650-B2,1.0
US20170258772-A1,US10174289-B2,1.0
EP2772534-A1,US10947510-B2,1.0
EP2772534-A1,US11725184-B2,1.0
EP2772534-A1,US11591572-B2,1.0
EP2772534-A1,US10597633-B2,1.0
EP2772534-A1,US11034935-B2,1.0
US20200070165-A1,US11807842-B2,1.0
US20090298164-A1,US11661574-B2,1.0
US20160101133-A1,US11834681-B2,1.0
US20160101133-A1,US11767515-B2,1.0
US20160101133-A1,US11053477-B2,1.0
US20160101133-A1,US11066650-B2,1.0
US20160101133-A1,US10174289-B2,1.0
US20160101133-A1,US11760978-B2,1.0
US20160101133-A1,US11407980-B2,1.0
WO1995003794-A1,EP3884935-A1,1.0
WO1995003794-A1,EP3884935-B1,1.0
WO2017117333-A1,US11767515-B2,1.0
WO2017117333-A1,US11053477-B2,1.0
WO2017117333-A1,US11066650-B2,1.0
WO2017117333-A1,US10174289-B2,1.0
US6419928-B1,US10041046-B2,1.0
US6419928-B1,US10954490-B2,1.0
US6419928-B1,US10041047-B2,1.0
US20110136218-A1,US10731119-B2,1.0
US20110280843-A1,US8293223-B2,1.0
US20110280843-A1,US8435788-B2,1.0
US5108926-A,US11773359-B2,1.0
US5108926-A,US10472612-B2,1.0
US5108926-A,US10655098-B2,1.0
US5108926-A,US10954482-B2,1.0
JP2009533017-A,US11760977-B2,1.0
JP2009533017-A,US11685901-B2,1.0
US6686442-B2,US10694739-B2,1.0
US6686442-B2,US9986733-B2,1.0
US6686442-B2,US11510407-B2,1.0
US7147626-B2,US8293223-B2,1.0
US7147626-B2,EP2793912-B1,1.0
US7147626-B2,US8435788-B2,1.0
CN105378064-A,CN111386335-A,1.0
CN104083757-A,CN109072179-A,1.0
CN104083757-A,CN109072179-B,1.0
US20060222787-A1,US10694739-B2,1.0
US20060222787-A1,US9986733-B2,1.0
US20060222787-A1,US11510407-B2,1.0
WO2018183998-A1,CN112771151-A,1.0
CN108486035-A,CN115558633-B,1.0
DE2631909-A,EP2700309-A1,1.0
DE2631909-A,EP2702871-A1,1.0
DE2631909-A,EP3412322-A1,1.0
US5421818-A,US10041046-B2,1.0
US5421818-A,US10954490-B2,1.0
US5421818-A,US10041047-B2,1.0
US6472202-B1,US11773359-B2,1.0
US6472202-B1,US10472612-B2,1.0
US6472202-B1,US10655098-B2,1.0
US6472202-B1,US10954482-B2,1.0
US6316406-B1,US10694739-B2,1.0
US6316406-B1,US9986733-B2,1.0
US6316406-B1,US11510407-B2,1.0
US20030235909-A1,US7311904-B2,1.0
US20030235909-A1,US8293223-B2,1.0
US20030235909-A1,US8435788-B2,1.0
WO1998050433-A2,WO2022013300-A1,1.0
WO1994000126-A1,CN115287268-B,1.0
US20090061462-A1,US10694739-B2,1.0
US20090061462-A1,US9986733-B2,1.0
US20090061462-A1,US11510407-B2,1.0
US20140274916-A1,US10694739-B2,1.0
US20140274916-A1,US9986733-B2,1.0
US20140274916-A1,US11510407-B2,1.0
US20030028905-A1,US10041046-B2,1.0
US20030028905-A1,US10954490-B2,1.0
US20030028905-A1,US10041047-B2,1.0
CN1668697-A,CN114728097-A,1.0
WO2003060055-A2,DE102004017476-A1,1.0
WO2003060055-A2,DE102004017476-B4,1.0
US20060035242-A1,US10694739-B2,1.0
US20060035242-A1,US9986733-B2,1.0
US20060035242-A1,US11510407-B2,1.0
US20120195810-A1,US11624086-B2,1.0
US5415665-A,EP3246396-A1,1.0
US5415665-A,US7311904-B2,1.0
US5415665-A,EP2316919-A1,1.0
US5415665-A,US2008131966-A1,1.0
US5415665-A,EP2336299-A1,1.0
US5415665-A,EP2316918-A1,1.0
US5415665-A,US2010260847-A1,1.0
US5415665-A,US2002160510-A1,1.0
US5415665-A,EP2336300-A1,1.0
US5415665-A,US7468276-B2,1.0
US5415665-A,EP2316463-A1,1.0
US5415665-A,EP2338983-A1,1.0
US5415665-A,US8293223-B2,1.0
US5415665-A,US2003032179-A1,1.0
US5415665-A,EP2793912-B1,1.0
US5415665-A,US8435788-B2,1.0
US5415665-A,EP2314673-A1,1.0
US5415665-A,EP2336301-A1,1.0
US5415665-A,US7255879-B2,1.0
US7497602-A,EP2700309-A1,1.0
US7497602-A,EP2702871-A1,1.0
US7497602-A,EP3412322-A1,1.0
US7163612-B2,US11624086-B2,1.0
US20170198261-A1,US11767515-B2,1.0
US20170198261-A1,US11053477-B2,1.0
US20170198261-A1,US11066650-B2,1.0
US20170198261-A1,US10174289-B2,1.0
US20170198261-A1,US2021155896-A1,1.0
WO2015156929-A1,US11767515-B2,1.0
WO2015156929-A1,US11053477-B2,1.0
WO2015156929-A1,US11066650-B2,1.0
WO2015156929-A1,US10174289-B2,1.0
WO2015156929-A1,WO2021028361-A1,1.0
US20220056420-A1,US11767515-B2,1.0
WO2003083044-A2,DE102004025080-B4,1.0
US20060194273-A1,US2014302549-A1,1.0
US20060194273-A1,EP2730644-A3,1.0
US20060194273-A1,US2011086382-A1,1.0
CN109161516-A,CN114874971-B,1.0
CN109161516-A,CN115287268-B,1.0
EP834552-A1,US11661574-B2,1.0
CN109136188-A,CN113287599-B,1.0
US6913921-B2,US11624086-B2,1.0
WO2016094457-A1,US11725184-B2,1.0
WO2016094457-A1,CN109477070-A,1.0
WO2016094457-A1,US11591572-B2,1.0
WO2016094457-A1,CN109477070-B,1.0
US20130203159-A1,US11661574-B2,1.0
US20020045272-A1,US11624086-B2,1.0
WO1996034035-A1,US7468276-B2,1.0
WO1996034035-A1,US8293223-B2,1.0
WO1996034035-A1,US8435788-B2,1.0
WO1996034035-A1,US7255879-B2,1.0
WO2020123320-A2,US11434524-B2,1.0
WO2020123320-A2,US11624086-B2,1.0
US20060110369-A1,US11767515-B2,1.0
US20060110369-A1,US11053477-B2,1.0
US20060110369-A1,US11066650-B2,1.0
CN110129270-A,CN112899230-B,1.0
CN110129270-A,CN111471643-B,1.0
CN110129270-A,CN116751749-B,1.0
CN110129270-A,CN111172111-B,1.0
US5140102-A,EP3030252-B1,1.0
US5140102-A,EP3884935-A1,1.0
CN106361463-A,WO2022042703-A1,1.0
CN106361463-A,CN112111444-B,1.0
US20130004469-A1,US11214768-B2,1.0
WO2002057430-A2,EP2446892-B1,1.0
WO2002057430-A2,EP2446892-A3,1.0
WO2002057430-A2,EP2446892-A2,1.0
WO2002057430-A2,US8603809-B2,1.0
US7897377-B2,US11555171-B2,1.0
US20060154361-A1,US2023030494-A1,1.0
US20060154361-A1,US11773359-B2,1.0
US20060154361-A1,US10472612-B2,1.0
US20060154361-A1,US10655098-B2,1.0
US20060154361-A1,US10954482-B2,1.0
US8481698-B2,US11434524-B2,1.0
US8481698-B2,US11624086-B2,1.0
US20100184618-A1,US11434524-B2,1.0
US20100184618-A1,US11624086-B2,1.0
CN104877905-A,US11629319-B2,1.0
CN104877905-A,CN109804057-A,1.0
US6858576-B1,US10694739-B2,1.0
US6858576-B1,US9986733-B2,1.0
US6858576-B1,US11510407-B2,1.0
WO2001042796-A1,US11434524-B2,1.0
WO2001042796-A1,US11624086-B2,1.0
WO2010042072-A1,US11661574-B2,1.0
US20170226477-A1,US10041046-B2,1.0
US20170226477-A1,US10954490-B2,1.0
US20140302594-A1,EP4139048-A4,1.0
WO2010129294-A3,US10947510-B2,1.0
WO2010129294-A3,US11725184-B2,1.0
WO2010129294-A3,US11591572-B2,1.0
WO2010129294-A3,US10597633-B2,1.0
WO2010129294-A3,US11034935-B2,1.0
WO2010129294-A3,EP3224351-B1,1.0
US20130178835-A1,US10694739-B2,1.0
US20130178835-A1,US9986733-B2,1.0
US20130178835-A1,US11510407-B2,1.0
US8586357-B2,US11767515-B2,1.0
US8586357-B2,US11053477-B2,1.0
US8586357-B2,US11066650-B2,1.0
US8586357-B2,US10174289-B2,1.0
US5171995-A,US11661574-B2,1.0
EP681846-A2,US11661574-B2,1.0
US20220090058-A1,US11434524-B2,1.0
US20220090058-A1,US11624086-B2,1.0
US20030205632-A1,US11624086-B2,1.0
US20050208431-A1,US11767514-B2,1.0
US20050208431-A1,US10513691-B2,1.0
US20050208431-A1,US11085018-B2,1.0
WO2017066454-A3,US11608414-B2,1.0
WO2017066454-A3,US11510407-B2,1.0
US20130030548-A1,US11214768-B2,1.0
US20060252799-A1,EP3884935-A1,1.0
US20060252799-A1,EP3884935-B1,1.0
US6509318-B1,US10041046-B2,1.0
US6509318-B1,US10954490-B2,1.0
US6509318-B1,US10041047-B2,1.0
CN115404218-A,CN113025569-B,1.0
US20030175824-A1,US11773359-B2,1.0
US20030175824-A1,US10472612-B2,1.0
US20030175824-A1,US10655098-B2,1.0
US20030175824-A1,US10954482-B2,1.0
WO2013004399-A1,CN105960411-A,1.0
WO2013004399-A1,US10179194-B2,1.0
WO2013004399-A1,EP3074416-A4,1.0
US20070048806-A1,US10694739-B2,1.0
US20070048806-A1,US9986733-B2,1.0
US20070048806-A1,US11510407-B2,1.0
US20210287373-A1,US2021327060-A1,1.0
JP6702876-B2,US11390852-B2,1.0
US20210222241-A1,US11434524-B2,1.0
US20210222241-A1,US11624086-B2,1.0
US20180188684-A1,US11767514-B2,1.0
US20180188684-A1,US11085018-B2,1.0
JP2007510429-A,US11661574-B2,1.0
US20080234299-A1,US10694739-B2,1.0
US20080234299-A1,US9986733-B2,1.0
US20080234299-A1,US11510407-B2,1.0
KR2021000552-A,CN113773959-B,1.0
US20150253309-A1,US11492595-B2,1.0
US20150253309-A1,US2019376044-A1,1.0
WO2017183655-A1,CN111836884-B,1.0
WO2017183655-A1,CN111836884-A,1.0
US9856521-B2,US11434524-B2,1.0
US9856521-B2,US11624086-B2,1.0
US5840485-A,US10694739-B2,1.0
US5840485-A,US9986733-B2,1.0
US5840485-A,US11510407-B2,1.0
US5716794-A,US7468276-B2,1.0
US5716794-A,US8293223-B2,1.0
US5716794-A,US2003032179-A1,1.0
US5716794-A,US7255879-B2,1.0
US8815277-B2,US11230702-B2,1.0
US20210317510-A1,US11434524-B2,1.0
US20210317510-A1,US11624086-B2,1.0
WO2010123594-A9,US11773359-B2,1.0
WO2010123594-A9,US10954482-B2,1.0
US7776547-B2,US11434524-B2,1.0
US7776547-B2,US11624086-B2,1.0
US20130203041-A1,CN114585255-A,1.0
EP2292788-A1,US11434524-B2,1.0
EP2292788-A1,US11624086-B2,1.0
US20180009901-A1,US2023010963-A1,1.0
US20090221649-A1,EP3884935-A1,1.0
US20120214217-A1,CN111849860-B,1.0
US20120107934-A1,US11473061-B2,1.0
WO2017115076-A1,US11767514-B2,1.0
US8551710-B2,US11434524-B2,1.0
US8551710-B2,US11624086-B2,1.0
US20090078614-A1,US11773359-B2,1.0
US20090078614-A1,US10472612-B2,1.0
US20090078614-A1,US10655098-B2,1.0
US20090078614-A1,US10954482-B2,1.0
US20170349940-A1,US11434524-B2,1.0
US20170349940-A1,US11624086-B2,1.0
US5837832-A,US11434524-B2,1.0
US5837832-A,US11624086-B2,1.0
US20090068742-A1,EP3223831-B1,1.0
US20040195598-A1,US2009215104-A1,1.0
US20040195598-A1,US8709793-B2,1.0
WO2001046402-A1,US11624086-B2,1.0
US5576211-A,US7144727-B2,1.0
US5576211-A,US7390653-B2,1.0
US8951798-B2,US10900022-B2,1.0
US9260684-B1,US11661574-B2,1.0
US20180155687-A1,US11530385-B2,1.0
WO2019060783-A1,GB2585150-B,1.0
WO2011050672-A1,US11767515-B2,1.0
US6800453-B2,US11434524-B2,1.0
US6800453-B2,US11624086-B2,1.0
US20080166794-A1,US11773359-B2,1.0
