Source,Target,Weight
US7045335-B2,EP2947149-A1,1
US7045335-B2,US7425337-B2,1
US7045335-B2,US8680258-B2,1
US7045335-B2,US11318213-B2,1
US7045335-B2,US11376335-B2,1
US7045335-B2,US11433142-B2,1
US7045335-B2,US11458209-B2,1
US7045335-B2,US11534497-B2,1
US7045335-B2,US7862829-B2,1
US6586409-B1,US8840903-B2,1
US6586409-B1,US8852611-B2,1
US6586409-B1,US7105574-B1,1
US6586409-B1,US7582613-B2,1
US6586409-B1,US8128938-B1,1
US8425898-B2,US10695419-B2,1
US8425898-B2,US10383937-B2,1
US8425898-B2,US10716846-B2,1
US8425898-B2,US11484590-B2,1
US8425898-B2,US11406703-B2,1
US7517520-B2,US9511135-B2,1
US7517520-B2,US9982257-B2,1
US7517520-B2,US9764031-B2,1
US7517520-B2,US8629151-B2,1
US7517520-B2,US9884112-B2,1
US7128911-B2,US7279165-B2,1
US7128911-B2,US7959928-B2,1
US9255126-B2,US10022436-B2,1
US9012214-B2,US9914937-B2,1
US9012214-B2,US9701944-B2,1
US5610054-A,US7429572-B2,1
US5610054-A,US8415322-B2,1
US5610054-A,US7049428-B1,1
US5610054-A,US7338759-B1,1
US5610054-A,US6127116-A,1
WO2005047458-A2,US7588767-B2,1
WO2005047458-A2,WO2008156655-A3,1
EP2590676-B1,US11291682-B2,1
EP2590676-B1,US11324770-B2,1
US9868691-B2,US10695419-B2,1
US9868691-B2,US10383937-B2,1
US9868691-B2,US10933127-B2,1
US9868691-B2,US11207398-B2,1
US9868691-B2,US10716846-B2,1
US9868691-B2,US11484590-B2,1
US9868691-B2,US10493143-B2,1
US9868691-B2,US10925958-B2,1
US9868691-B2,US10272150-B2,1
US9868691-B2,US10702599-B2,1
US9868691-B2,US11406703-B2,1
US9868691-B2,US11103578-B2,1
US9868691-B2,US11497807-B2,1
US9868691-B2,US10709779-B2,1
US9868691-B2,US10266485-B2,1
US9868691-B2,US10392341-B2,1
US9868691-B2,US10442756-B2,1
US9868691-B2,US10273269-B2,1
US9868691-B2,US10799463-B2,1
US9868691-B2,US10449244-B2,1
US9868691-B2,US11364292-B2,1
US9868691-B2,US10857105-B2,1
US7879339-B2,US8293248-B2,1
US7879339-B2,US8840903-B2,1
US7879339-B2,US8852611-B2,1
EP974660-A1,US6921535-B2,1
WO2011015347-A1,WO2021213924-A1,1
US9226959-B2,US9872900-B2,1
US9226959-B2,US10022435-B2,1
US9226959-B2,US10709779-B2,1
US8673317-B2,US10695419-B2,1
US8673317-B2,US10383937-B2,1
US8673317-B2,US10064935-B2,1
US8673317-B2,US10716846-B2,1
US8673317-B2,US11484590-B2,1
US8673317-B2,US11406703-B2,1
US7041474-B2,US8652465-B2,1
US7041474-B2,US9457080-B2,1
US7041474-B2,US10370446-B2,1
US9220683-B2,US9764036-B2,1
US9220683-B2,US10117941-B2,1
US9220683-B2,US9872900-B2,1
US9220683-B2,US10022435-B2,1
US9220683-B2,US10709779-B2,1
US10449244-B2,US10695419-B2,1
US10449244-B2,US10933127-B2,1
US10449244-B2,US11207398-B2,1
US10449244-B2,US10716846-B2,1
US10449244-B2,US11484590-B2,1
US10449244-B2,US10925958-B2,1
US10449244-B2,US11406703-B2,1
US10449244-B2,US11103578-B2,1
US10449244-B2,US11497807-B2,1
US10449244-B2,US10709779-B2,1
US10449244-B2,US11364292-B2,1
US9011835-B2,US10632190-B2,1
WO2013113736-A1,US8999380-B2,1
US6884435-B1,US9655845-B2,1
US6884435-B1,US10307374-B2,1
US6884435-B1,US9636410-B2,1
US6884435-B1,US10183074-B2,1
US9457080-B2,US10370446-B2,1
US7429572-B2,US8415322-B2,1
WO2005113782-A1,EP2947149-A1,1
WO2005113782-A1,US11291682-B2,1
WO2005113782-A1,US11324770-B2,1
WO2005113782-A1,US11026964-B2,1
WO2005113782-A1,US9254265-B2,1
WO2005113782-A1,WO2014108515-A1,1
US9155788-B2,US10166283-B2,1
US9155788-B2,US10682406-B2,1
US9155788-B2,US10912826-B2,1
US9155788-B2,US9683233-B2,1
US9155788-B2,US10738306-B2,1
US9155788-B2,US9839697-B2,1
US9155788-B2,US10232024-B2,1
US9155788-B2,US9433669-B2,1
US9155788-B2,US9433670-B2,1
US9155788-B2,US9439956-B2,1
US9155788-B2,US10307472-B2,1
US9155788-B2,US9974845-B2,1
US9155788-B2,US10117920-B2,1
US9155788-B2,US10434158-B2,1
US9155788-B2,US10047375-B2,1
WO2004112831-A3,US10246686-B2,1
WO2004112831-A3,US8715940-B2,1
WO2004112831-A3,US8859208-B2,1
WO2004112831-A3,US8877448-B2,1
WO2004112831-A3,US9023603-B2,1
WO2004112831-A3,US10119124-B2,1
WO2004112831-A3,US10130697-B2,1
WO2013034069-A1,US10633422-B2,1
WO2013034069-A1,US9890363-B2,1
WO2013034069-A1,US10246686-B2,1
US7691389-B2,US10383934-B2,1
US7691389-B2,US11351244-B2,1
US7691389-B2,US11351239-B2,1
US7691389-B2,US9566324-B2,1
US7691389-B2,US11351243-B2,1
US7691389-B2,US8492132-B2,1
US7691389-B2,US8895025-B2,1
US7691389-B2,US11090376-B2,1
US6432925-B1,US11291682-B2,1
US6432925-B1,US11324770-B2,1
US6432925-B1,US8551481-B2,1
US6432925-B1,US9005629-B2,1
US7785603-B2,US11141377-B2,1
US7785603-B2,US8128938-B1,1
CN102770161-A,US8871230-B2,1
CN1826407-B,US10633422-B2,1
CN1826407-B,US9890363-B2,1
CN1826407-B,US10246686-B2,1
CN1826407-B,US10119124-B2,1
EP2532649-A1,US9238716-B2,1
EP2532649-A1,US9556110-B2,1
EP2532649-A1,US10189802-B2,1
EP2532649-A1,US10117934-B2,1
EP2532649-A1,US9439968-B2,1
EP2532649-A1,US10201618-B2,1
EP2532649-A1,US9895443-B2,1
EP2532649-A1,US9512073-B2,1
EP2532649-A1,US10086013-B2,1
WO2009042794-A3,US10532067-B2,1
WO2009042794-A3,US11291682-B2,1
WO2009042794-A3,US11324770-B2,1
WO2007025760-A2,US10738355-B2,1
WO2007025760-A2,US10155031-B2,1
WO2003024481-A3,US8298547-B2,1
WO2004092329-A3,US9226959-B2,1
WO2004092329-A3,US9572874-B2,1
WO2004092329-A3,US9155788-B2,1
WO2004092329-A3,US9433669-B2,1
WO2004092329-A3,US9433670-B2,1
WO2004092329-A3,US9439956-B2,1
WO2004092329-A3,US10568972-B2,1
WO2004092329-A3,US8999380-B2,1
WO2004092329-A3,US10369216-B2,1
WO2004092329-A3,US8968746-B2,1
WO2006004648-A1,EP2010659-A2,1
WO2006004648-A1,US8846348-B2,1
WO2006004648-A1,WO2011015347-A1,1
WO2006004648-A1,US9295717-B2,1
US8968746-B2,US10166283-B2,1
US8968746-B2,US10682406-B2,1
US8968746-B2,US10912826-B2,1
US8968746-B2,US9421255-B2,1
US8968746-B2,US9683233-B2,1
US8968746-B2,US10738306-B2,1
US8968746-B2,US9839697-B2,1
US8968746-B2,US10232024-B2,1
US8968746-B2,US10307472-B2,1
US8968746-B2,US9974845-B2,1
US8968746-B2,US10117920-B2,1
US8968746-B2,US10434158-B2,1
US8968746-B2,US10047375-B2,1
US6517842-B1,US8617533-B2,1
EP2747778-B1,US10513692-B2,1
EP2747778-B1,US10494613-B2,1
US7410795-B2,US7888112-B2,1
US7410795-B2,US8278093-B2,1
US7410795-B2,US8673317-B2,1
US7410795-B2,US10695419-B2,1
US7410795-B2,US10383937-B2,1
US7410795-B2,US10716846-B2,1
US7410795-B2,US11484590-B2,1
US7410795-B2,US11406703-B2,1
US7410795-B2,US9764026-B2,1
US7410795-B2,US10632190-B2,1
US6627202-B2,US7666408-B2,1
US6627202-B2,US7537767-B2,1
US7731951-B2,US8105578-B2,1
US9683233-B2,US10738306-B2,1
US9005961-B2,US9914937-B2,1
US9005961-B2,US9701944-B2,1
US7384923-B2,US11291682-B2,1
US7384923-B2,US11324770-B2,1
US7384923-B2,US10487332-B2,1
US7384923-B2,US9254265-B2,1
EP1392341-B1,US10434158-B2,1
EP1392341-B1,US11291682-B2,1
EP1392341-B1,US11324770-B2,1
US6521235-B2,US8828961-B2,1
US6521235-B2,US9650634-B2,1
US6521235-B2,US10004797-B2,1
US6521235-B2,US8617533-B2,1
US6521235-B2,US7850977-B2,1
US6521235-B2,US7045335-B2,1
US6521235-B2,US7425337-B2,1
US6521235-B2,US8680258-B2,1
US6521235-B2,US7862829-B2,1
US6521235-B2,US7078218-B2,1
US7862829-B2,US8828961-B2,1
US7862829-B2,US9650634-B2,1
US7862829-B2,US10004797-B2,1
US7820624-B2,US8999380-B2,1
US10246686-B2,US10633422-B2,1
US8734846-B2,US10266485-B2,1
US8734846-B2,US10392341-B2,1
US8734846-B2,US10442756-B2,1
US8734846-B2,US8999380-B2,1
US8734846-B2,US10799463-B2,1
US8734846-B2,US10857105-B2,1
