node,networkEfficiency_before,ClusteringCoefficient_before,networkEfficiency_after,ClusteringCoefficient_after,connectivity_after,efficiency_change,clustering_change,efficiency_change_percentile,clustering_change_percentile,connectivity_after_percentile,comprehensive_score,comprehensive_score_percentile
US7566458-B2,0.197230574499739,0.2848666736292494,0.19702310367613,0.2835490911042198,0.99812734082397,0.0002074708236089,0.0013175825250296,0.8146067415730337,0.8389513108614233,0.5814606741573034,0.7753209742749507,0.9438202247191011
EP1925317-A1,0.197230574499739,0.2848666736292494,0.1972463210763764,0.285503469366913,0.99812734082397,-1.5746576637443166e-05,-0.0006367957376636,0.4578651685393258,0.2780898876404494,0.5814606741573034,0.41278289812028596,0.3192883895131086
US7850977-B2,0.197230574499739,0.2848666736292494,0.1973068945509086,0.283918307746389,0.99625468164794,-7.632005116961493e-05,0.0009483658828604,0.348314606741573,0.797752808988764,0.1179775280898876,0.47751704981591375,0.4157303370786517
US7517520-B2,0.197230574499739,0.2848666736292494,0.1976314177520112,0.2868147939561764,0.99625468164794,-0.0004008432522722,-0.0019481203269269,0.0711610486891385,0.0505617977528089,0.1179775280898876,0.07284447603764252,0.035580524344569285
WO2021213924-A1,0.197230574499739,0.2848666736292494,0.197499821762593,0.2854011326792105,0.99812734082397,-0.000269247262854,-0.000534459049961,0.1441947565543071,0.4288389513108614,0.5814606741573034,0.34833471459965587,0.21161048689138576
WO2004022716-A3,0.197230574499739,0.2848666736292494,0.1971567213574268,0.2854058292904818,0.99812734082397,7.385314231220241e-05,-0.0005391556612324,0.6432584269662921,0.3801498127340824,0.5814606741573034,0.5263767909736233,0.5028089887640449
US8188261-B2,0.197230574499739,0.2848666736292494,0.1972414842867419,0.2854458034555885,0.99812734082397,-1.0909787002993944e-05,-0.0005791298263391,0.4672284644194756,0.3286516853932584,0.5814606741573034,0.43645444683207896,0.3529962546816479
US9636410-B2,0.197230574499739,0.2848666736292494,0.1972909402978074,0.2835283962848981,0.99812734082397,-6.036579806847908e-05,0.0013382773443513,0.3595505617977528,0.8548689138576779,0.5814606741573034,0.6017306773153968,0.6685393258426966
US7888112-B2,0.197230574499739,0.2848666736292494,0.1963364778995766,0.2809883472157684,0.99812734082397,0.0008940966001623,0.003878326413481,0.9606741573033708,0.9887640449438202,0.5814606741573034,0.8922308236527312,1.0
US8636696-B2,0.197230574499739,0.2848666736292494,0.1971173559648336,0.2854139767079365,0.99812734082397,0.0001132185349053,-0.0005473030786871,0.699438202247191,0.3670411985018726,0.5814606741573034,0.5434063573389706,0.5308988764044944
US8158418-B2,0.197230574499739,0.2848666736292494,0.1973586103546492,0.2855649255259302,0.99812734082397,-0.0001280358549102,-0.0006982518966807,0.2883895131086142,0.2359550561797752,0.5814606741573034,0.3291495955321137,0.18726591760299627
US8652465-B2,0.197230574499739,0.2848666736292494,0.1977745622640208,0.2860002576153243,0.99625468164794,-0.0005439877642818,-0.0011335839860748,0.046816479400749,0.1161048689138576,0.1179775280898876,0.0891089296547275,0.04307116104868914
US8999351-B2,0.197230574499739,0.2848666736292494,0.1973953896618372,0.2854011326792105,0.99812734082397,-0.0001648151620982,-0.000534459049961,0.2397003745318352,0.4288389513108614,0.5814606741573034,0.38608673326852366,0.27340823970037453
US6719979-B2,0.197230574499739,0.2848666736292494,0.1971212562316447,0.2854187925746073,0.99812734082397,0.0001093182680942,-0.0005521189453578,0.6928838951310862,0.3464419475655431,0.5814606741573034,0.5326794556942821,0.5093632958801498
US9839697-B2,0.197230574499739,0.2848666736292494,0.1971950781794529,0.2833690861258582,0.99812734082397,3.5496320286071414e-05,0.0014975875033912,0.5730337078651685,0.8745318352059925,0.5814606741573034,0.6938837977350223,0.8445692883895131
US6841364-B2,0.197230574499739,0.2848666736292494,0.1973860521683695,0.2837392079872671,0.99812734082397,-0.0001554776686305,0.0011274656419823,0.2565543071161049,0.8220973782771536,0.5814606741573034,0.5480739574061608,0.5449438202247191
US9683233-B2,0.197230574499739,0.2848666736292494,0.1972091847404142,0.2841742908048075,0.99812734082397,2.138975932475251e-05,0.0006923828244419,0.5514981273408239,0.7537453183520599,0.5814606741573034,0.6376640916613721,0.7415730337078652
US8105578-B2,0.197230574499739,0.2848666736292494,0.1976999834626226,0.2860248727245258,0.99625468164794,-0.0004694089628836,-0.0011581990952764,0.0580524344569288,0.1142322097378277,0.1179775280898876,0.09281070026721808,0.05056179775280899
US7205013-B2,0.197230574499739,0.2848666736292494,0.1969769375126886,0.2855260342887357,0.99812734082397,0.0002536369870503,-0.0006593606594862,0.848314606741573,0.2602996254681648,0.5814606741573034,0.5600954214552885,0.5805243445692884
US10124055-B2,0.197230574499739,0.2848666736292494,0.1968812971105305,0.2845117046560663,0.99625468164794,0.0003492773892084,0.0003549689731831,0.8745318352059925,0.6722846441947565,0.1179775280898876,0.6359671659717407,0.7322097378277154
US7410795-B2,0.197230574499739,0.2848666736292494,0.1970039518352922,0.2821368133298586,0.99812734082397,0.0002266226644467,0.0027298602993908,0.8277153558052435,0.9681647940074908,0.5814606741573034,0.8315380149463061,0.9775280898876404
US7709007-B2,0.197230574499739,0.2848666736292494,0.1970910306856481,0.28445245814869,0.99812734082397,0.0001395438140908,0.0004142154805594,0.7528089887640449,0.6816479400749064,0.5814606741573034,0.6887631562107839,0.8333333333333334
EP2747778-B1,0.197230574499739,0.2848666736292494,0.1974454437024606,0.2856512890269279,0.99812734082397,-0.0002148692027216,-0.0007846153976784,0.1788389513108614,0.2022471910112359,0.5814606741573034,0.27253222913799285,0.11329588014981273
US11318213-B2,0.197230574499739,0.2848666736292494,0.1971984115375731,0.2850074998681486,0.99812734082397,3.216296216584924e-05,-0.0001408262388991,0.5599250936329588,0.5543071161048689,0.5814606741573034,0.5622231355112892,0.5917602996254682
US9457080-B2,0.197230574499739,0.2848666736292494,0.197388960384118,0.2844630463752705,0.99812734082397,-0.000158385884379,0.0004036272539789,0.2528089887640449,0.6797752808988764,0.5814606741573034,0.490380591595806,0.4307116104868914
US7407790-B2,0.197230574499739,0.2848666736292494,0.1972714159460525,0.2854011326792105,0.99812734082397,-4.084144631355535e-05,-0.000534459049961,0.4007490636704119,0.4288389513108614,0.5814606741573034,0.44974700004347706,0.3838951310861423
US9764031-B2,0.197230574499739,0.2848666736292494,0.1974108264735325,0.2840878118536946,0.99812734082397,-0.0001802519737935,0.0007788617755548,0.2181647940074906,0.7780898876404494,0.5814606741573034,0.5155175076816072,0.4803370786516854
US10632190-B2,0.197230574499739,0.2848666736292494,0.1972340951357629,0.282257799048072,0.99812734082397,-3.520636023962576e-06,0.0026088745811774,0.4943820224719101,0.9644194756554308,0.5814606741573034,0.6982967807382504,0.848314606741573
US5639650-A,0.197230574499739,0.2848666736292494,0.1971947063731591,0.2838122351708116,0.99812734082397,3.586812657987992e-05,0.0010544384584378,0.5805243445692884,0.8183520599250936,0.5814606741573034,0.6746554399191361,0.8071161048689138
US7771979-B2,0.197230574499739,0.2848666736292494,0.1975036949936855,0.2864921977263682,0.99438202247191,-0.0002731204939465,-0.0016255240971187,0.1385767790262172,0.0711610486891385,0.0636704119850187,0.09623841178618468,0.054307116104868915
US9688729-B2,0.197230574499739,0.2848666736292494,0.1974964865770855,0.2859734047689226,0.99625468164794,-0.0002659120773464,-0.0011067311396731,0.146067415730337,0.1217228464419475,0.1179775280898876,0.13056034968960117,0.06367041198501873
US8673317-B2,0.197230574499739,0.2848666736292494,0.1969837502817077,0.2846726244022551,0.99812734082397,0.0002468242180312,0.0001940492269942,0.8426966292134831,0.6254681647940075,0.5814606741573034,0.7021051674425483,0.8520599250936329
DE10229872-A1,0.197230574499739,0.2848666736292494,0.1972613566246049,0.284997806772173,0.99812734082397,-3.078212486598564e-05,-0.0001311331429235,0.4269662921348314,0.5580524344569289,0.5814606741573034,0.5111456903360494,0.4700374531835206
WO2005055979-A2,0.197230574499739,0.2848666736292494,0.1973567705633148,0.2865476826062482,0.99812734082397,-0.0001261960635758,-0.0016810089769987,0.2902621722846442,0.0674157303370786,0.5814606741573034,0.2633219298225423,0.10486891385767791
US6264957-B1,0.197230574499739,0.2848666736292494,0.1971243822151769,0.2827145050732959,0.99812734082397,0.000106192284562,0.0021521685559535,0.6835205992509363,0.9344569288389512,0.5814606741573034,0.7612262888389683,0.9382022471910112
WO2004092329-A3,0.197230574499739,0.2848666736292494,0.1969671855440647,0.2855307219016543,0.99812734082397,0.0002633889556742,-0.0006640482724048,0.8539325842696629,0.250936329588015,0.5814606741573034,0.5586179116930465,0.5767790262172284
EP1383556-B1,0.197230574499739,0.2848666736292494,0.1970711457820011,0.2845244514950431,0.99812734082397,0.0001594287177378,0.0003422221342063,0.7734082397003745,0.6647940074906367,0.5814606741573034,0.6902489583357221,0.8389513108614233
US5869036-A,0.197230574499739,0.2848666736292494,0.1966163620355595,0.2834260543908115,0.99812734082397,0.0006142124641794,0.0014406192384379,0.9438202247191012,0.8670411985018727,0.5814606741573034,0.8374918850552392,0.9812734082397003
WO2013034069-A1,0.197230574499739,0.2848666736292494,0.1972335424174041,0.2836136442614912,0.99812734082397,-2.9679176651586925e-06,0.0012530293677582,0.49625468164794,0.8352059925093633,0.5814606741573034,0.6480016253482861,0.7696629213483146
WO2006098901-A3,0.197230574499739,0.2848666736292494,0.1972503527358828,0.2856760297646141,0.99812734082397,-1.9778236143852546e-05,-0.0008093561353647,0.447565543071161,0.1872659176029962,0.5814606741573034,0.37283889958452243,0.2546816479400749
US6589531-B1,0.197230574499739,0.2848666736292494,0.1976616342940307,0.2844174993126411,0.99625468164794,-0.0004310597942917,0.0004491743166083,0.0636704119850187,0.6928838951310862,0.1179775280898876,0.3235812019505318,0.1704119850187266
US10695419-B2,0.197230574499739,0.2848666736292494,0.196827275810458,0.2827649021660359,0.99812734082397,0.0004032986892809,0.0021017714632134,0.902621722846442,0.9307116104868914,0.5814606741573034,0.8463545743822066,0.9850187265917603
US10933127-B2,0.197230574499739,0.2848666736292494,0.1967953065367859,0.2850602960940604,0.99812734082397,0.000435267962953,-0.0001936224648109,0.9138576779026216,0.5411985018726592,0.5814606741573034,0.696950171844283,0.846441947565543
US8153141-B2,0.197230574499739,0.2848666736292494,0.1956064045251232,0.2839146865447908,0.99625468164794,0.0016241699746157,0.0009519870844585,0.9850187265917604,0.8014981273408239,0.1179775280898876,0.7306764609721376,0.9082397003745318
US10307374-B2,0.197230574499739,0.2848666736292494,0.1972167415134777,0.2853713521616251,0.99812734082397,1.383298626123075e-05,-0.0005046785323756,0.5468164794007491,0.4850187265917603,0.5814606741573034,0.5296746819936213,0.5056179775280899
US10117934-B2,0.197230574499739,0.2848666736292494,0.1972118042758593,0.2849142212166892,0.99812734082397,1.8770223879666093e-05,-4.754758743974463e-05,0.548689138576779,0.5711610486891385,0.5814606741573034,0.5644385116872205,0.5955056179775281
US8895025-B2,0.197230574499739,0.2848666736292494,0.1973684189671679,0.2844221710529693,0.99812734082397,-0.0001378444674289,0.0004445025762801,0.2734082397003745,0.6891385767790262,0.5814606741573034,0.5022214006004821,0.44756554307116103
WO2016135675-A1,0.197230574499739,0.2848666736292494,0.1972790820336107,0.2854011326792105,0.99812734082397,-4.85075338717833e-05,-0.000534459049961,0.3876404494382022,0.4288389513108614,0.5814606741573034,0.4445653504222599,0.37265917602996257
WO2014053634-A1,0.197230574499739,0.2848666736292494,0.1971173559648336,0.2854139767079365,0.99812734082397,0.0001132185349053,-0.0005473030786871,0.699438202247191,0.3670411985018726,0.5814606741573034,0.5434063573389706,0.5308988764044944
US6627202-B2,0.197230574499739,0.2848666736292494,0.1969807586268051,0.2857763672007865,0.99812734082397,0.0002498158729338,-0.000909693571537,0.8445692883895131,0.1563670411985018,0.5814606741573034,0.5175647442902644,0.48314606741573035
US8158601-B2,0.197230574499739,0.2848666736292494,0.1966158289487924,0.283141471747542,0.99812734082397,0.0006147455509465,0.0017252018817073,0.9456928838951312,0.902621722846442,0.5814606741573034,0.8522853443379149,0.9887640449438202
US9884112-B2,0.197230574499739,0.2848666736292494,0.1974108264735325,0.2840878118536946,0.99812734082397,-0.0001802519737935,0.0007788617755548,0.2181647940074906,0.7780898876404494,0.5814606741573034,0.5155175076816072,0.4803370786516854
WO2011144358-A1,0.197230574499739,0.2848666736292494,0.1969163822538652,0.2839608492455596,0.99812734082397,0.0003141922458737,0.0009058243836898,0.8651685393258427,0.7921348314606742,0.5814606741573034,0.7768162533858274,0.947565543071161
US5610054-A,0.197230574499739,0.2848666736292494,0.1985571057263577,0.2832743611556758,0.9906367041198502,-0.0013265312266187,0.0015923124735736,0.0187265917602996,0.8876404494382022,0.0327715355805243,0.36486695674353925,0.23595505617977527
WO2003097089-A3,0.197230574499739,0.2848666736292494,0.1971477764174977,0.2854836018048315,0.99812734082397,8.279808224123664e-05,-0.0006169281755821,0.648876404494382,0.297752808988764,0.5814606741573034,0.49605319061782505,0.43913857677902624
US8591914-B2,0.197230574499739,0.2848666736292494,0.1970184014891428,0.2842868110705779,0.99812734082397,0.0002121730105961,0.0005798625586715,0.8183520599250936,0.7256554307116105,0.5814606741573034,0.7320530230078587,0.9101123595505618
US6251678-B1,0.197230574499739,0.2848666736292494,0.1974758040859776,0.2855083425425179,0.99812734082397,-0.0002452295862385,-0.0006416689132685,0.1573033707865168,0.2659176029962546,0.5814606741573034,0.2891673928967859,0.12172284644194757
US7763420-B2,0.197230574499739,0.2848666736292494,0.197352675311544,0.2847829838903299,0.99812734082397,-0.000122100811805,8.368973891947906e-05,0.3033707865168539,0.5936329588014981,0.5814606741573034,0.4763433603870753,0.41385767790262173
US9694065-B2,0.197230574499739,0.2848666736292494,0.1974240511925209,0.2825868737673906,0.99812734082397,-0.0001934766927819,0.0022797998618588,0.2022471910112359,0.9438202247191012,0.5814606741573034,0.5746839409170454,0.6179775280898876
US9572874-B2,0.197230574499739,0.2848666736292494,0.1971388231786718,0.285562724357239,0.99812734082397,9.175132106714612e-05,-0.0006960507279896,0.6666666666666666,0.2378277153558052,0.5814606741573034,0.4794168422357897,0.41760299625468167
EP2010659-A2,0.197230574499739,0.2848666736292494,0.1973313678123488,0.2825868737673906,0.99812734082397,-0.0001007933126098,0.0022797998618588,0.3333333333333333,0.9438202247191012,0.5814606741573034,0.6265004371292169,0.7097378277153558
US6764685-B1,0.197230574499739,0.2848666736292494,0.1972238002939349,0.2838800927435364,0.99812734082397,6.774205804083167e-06,0.000986580885713,0.5224719101123596,0.8099250936329588,0.5814606741573034,0.6483797393852587,0.7715355805243446
EP1721985-A1,0.197230574499739,0.2848666736292494,0.1976250958833592,0.2854011326792105,0.99812734082397,-0.0003945213836202,-0.000534459049961,0.0767790262172284,0.4288389513108614,0.5814606741573034,0.32168623083339626,0.16104868913857678
US6740740-B2,0.197230574499739,0.2848666736292494,0.1974442495027659,0.2820240219850266,0.99812734082397,-0.0002136750030269,0.0028426516442228,0.1816479400749063,0.9737827715355806,0.5814606741573034,0.5783756422319765,0.6217228464419475
US9226959-B2,0.197230574499739,0.2848666736292494,0.1969251227747092,0.285544171362674,0.99812734082397,0.0003054517250297,-0.0006774977334246,0.8614232209737828,0.247191011235955,0.5814606741573034,0.5600995676366365,0.5823970037453183
US7314627-B2,0.197230574499739,0.2848666736292494,0.1973528588855188,0.2855500352671375,0.99812734082397,-0.0001222843857798,-0.000683361637888,0.301498127340824,0.2425093632958801,0.5814606741573034,0.3369199968732654,0.20037453183520598
WO2008020331-A3,0.197230574499739,0.2848666736292494,0.1975392576175287,0.2854011326792105,0.99812734082397,-0.0003086831177896,-0.000534459049961,0.1076779026217228,0.4288389513108614,0.5814606741573034,0.3339001192262653,0.19382022471910113
US9220683-B2,0.197230574499739,0.2848666736292494,0.1970495664724431,0.2856572302836625,0.99625468164794,0.0001810080272958,-0.000790556654413,0.797752808988764,0.1947565543071161,0.1179775280898876,0.4170084500236669,0.32209737827715357
US6649372-B1,0.197230574499739,0.2848666736292494,0.1970242792228764,0.2840495032641372,0.99812734082397,0.0002062952768625,0.0008171703651121,0.8127340823970037,0.7846441947565543,0.5814606741573034,0.7531310815067479,0.9344569288389513
WO2008147496-A3,0.197230574499739,0.2848666736292494,0.1974454437024606,0.2856512890269279,0.99812734082397,-0.0002148692027216,-0.0007846153976784,0.1788389513108614,0.2022471910112359,0.5814606741573034,0.27253222913799285,0.11329588014981273
US6592874-B2,0.197230574499739,0.2848666736292494,0.1974791572794573,0.2859536785577096,0.99625468164794,-0.0002485827797183,-0.0010870049284602,0.1554307116104868,0.1235955056179775,0.1179775280898876,0.1350011713390233,0.06554307116104868
WO2008100292-A3,0.197230574499739,0.2848666736292494,0.1974117491917232,0.2839147464367267,0.99812734082397,-0.0001811746919842,0.0009519271925227,0.2153558052434457,0.799625468164794,0.5814606741573034,0.5229130526997028,0.4943820224719101
US8221769-B2,0.197230574499739,0.2848666736292494,0.1975579342990592,0.2830581756788813,0.99625468164794,-0.0003273597993202,0.001808497950368,0.0861423220973782,0.9138576779026216,0.1179775280898876,0.4197419450018398,0.3295880149812734
US9867888-B2,0.197230574499739,0.2848666736292494,0.197177470168538,0.2839949403724554,0.99812734082397,5.310433120095381e-05,0.000871733256794,0.6179775280898876,0.7893258426966292,0.5814606741573034,0.6779956812200464,0.8089887640449438
US6303779-B1,0.197230574499739,0.2848666736292494,0.1973655478224422,0.2851509763314931,0.99812734082397,-0.0001349733227032,-0.0002843027022437,0.2790262172284644,0.5337078651685393,0.5814606741573034,0.44305170965112767,0.3651685393258427
US7250404-B2,0.197230574499739,0.2848666736292494,0.1964871607773056,0.2851867129525956,0.99812734082397,0.0007434137224333,-0.0003200393233461,0.9531835205992508,0.5224719101123596,0.5814606741573034,0.7050986872224071,0.8614232209737828
US5766602-A,0.197230574499739,0.2848666736292494,0.1931067678259274,0.2807410297906039,0.99250936329588,0.0041238066738115,0.0041256438386455,0.99812734082397,0.9906367041198502,0.045880149812734,0.7954400523560006,0.9550561797752809
US9555122-B2,0.197230574499739,0.2848666736292494,0.1974287818050769,0.2847757418099172,0.99812734082397,-0.0001982073053378,9.093181933222948e-05,0.196629213483146,0.5955056179775281,0.5814606741573034,0.43488957110571697,0.34831460674157305
US10487332-B2,0.197230574499739,0.2848666736292494,0.1971717826048383,0.2846066801023939,0.99812734082397,5.8791894900683817e-05,0.0002599935268555,0.6292134831460674,0.6348314606741573,0.5814606741573034,0.6214165189254899,0.7059925093632958
US8043612-B2,0.197230574499739,0.2848666736292494,0.1974246802059378,0.2854882406931477,0.99812734082397,-0.0001941057061988,-0.0006215670638983,0.199438202247191,0.2930711610486891,0.5814606741573034,0.3165475238047127,0.14887640449438203
US10449244-B2,0.197230574499739,0.2848666736292494,0.196845132925326,0.2829675326211544,0.99812734082397,0.0003854415744129,0.001899141008095,0.900749063670412,0.9176029962546816,0.5814606741573034,0.8404368352821635,0.9831460674157303
US10022436-B2,0.197230574499739,0.2848666736292494,0.1957572390526448,0.2901216621428634,0.9906367041198502,0.0014733354470941,-0.005254988513614,0.9775280898876404,0.0093632958801498,0.0327715355805243,0.39697488428133637,0.2902621722846442
US7959934-B2,0.197230574499739,0.2848666736292494,0.1974054693390719,0.2842754291144825,0.99812734082397,-0.0001748948393329,0.0005912445147668,0.2247191011235955,0.7331460674157303,0.5814606741573034,0.5003568921269504,0.44569288389513106
US7820624-B2,0.197230574499739,0.2848666736292494,0.1971173559648336,0.2854139767079365,0.99812734082397,0.0001132185349053,-0.0005473030786871,0.699438202247191,0.3670411985018726,0.5814606741573034,0.5434063573389706,0.5308988764044944
US7582613-B2,0.197230574499739,0.2848666736292494,0.1974613408681268,0.2855262108530692,0.99812734082397,-0.0002307663683878,-0.0006595372238197,0.1685393258426966,0.2556179775280899,0.5814606741573034,0.28954076844078924,0.12359550561797752
WO2003024480-A3,0.197230574499739,0.2848666736292494,0.1975392576175287,0.2854011326792105,0.99812734082397,-0.0003086831177896,-0.000534459049961,0.1076779026217228,0.4288389513108614,0.5814606741573034,0.3339001192262653,0.19382022471910113
WO2006063252-A3,0.197230574499739,0.2848666736292494,0.1973552705961994,0.2856512890269278,0.99812734082397,-0.0001246960964604,-0.0007846153976783,0.2940074906367041,0.2116104868913857,0.5814606741573034,0.32175493898144997,0.16292134831460675
US7557200-B2,0.197230574499739,0.2848666736292494,0.1971874926929854,0.2843044651191282,0.99812734082397,4.3081806753525465e-05,0.0005622085101211,0.5936329588014981,0.7209737827715356,0.5814606741573034,0.6413756354156115,0.7509363295880149
EP2947149-A1,0.197230574499739,0.2848666736292494,0.1967587784865725,0.2850248034454511,0.99812734082397,0.0004717960131664,-0.0001581298162017,0.9194756554307116,0.548689138576779,0.5814606741573034,0.7021294522190156,0.8539325842696629
US8362233-B2,0.197230574499739,0.2848666736292494,0.1972414842867419,0.2854458034555885,0.99812734082397,-1.0909787002993944e-05,-0.0005791298263391,0.4672284644194756,0.3286516853932584,0.5814606741573034,0.43645444683207896,0.3529962546816479
US8066984-B2,0.197230574499739,0.2848666736292494,0.197336217657089,0.2836093607654872,0.99812734082397,-0.00010564315735,0.0012573128637621,0.3314606741573033,0.8370786516853933,0.5814606741573034,0.5836005306015377,0.6310861423220974
US7572453-B2,0.197230574499739,0.2848666736292494,0.1973540647115003,0.2854011326792105,0.99812734082397,-0.0001234902117613,-0.000534459049961,0.297752808988764,0.4288389513108614,0.5814606741573034,0.4090340387339138,0.31273408239700373
WO2011076391-A1,0.197230574499739,0.2848666736292494,0.1973293693828793,0.2807107011595107,0.99812734082397,-9.879488314032404e-05,0.0041559724697387,0.3361423220973782,0.9934456928838952,0.5814606741573034,0.647211339356125,0.7649812734082397
US8298547-B2,0.197230574499739,0.2848666736292494,0.1984330828396051,0.2872681831157595,0.99250936329588,-0.0012025083398661,-0.00240150948651,0.0205992509363295,0.0327715355805243,0.045880149812734,0.030709464960517588,0.016853932584269662
US9764036-B2,0.197230574499739,0.2848666736292494,0.1972931490573692,0.2856512890269278,0.99812734082397,-6.25745576302017e-05,-0.0007846153976783,0.3558052434456928,0.2116104868913857,0.5814606741573034,0.3461827157671879,0.20786516853932585
US8841433-B2,0.197230574499739,0.2848666736292494,0.1968602549856521,0.2854808550096435,0.99812734082397,0.0003703195140868,-0.000614181380394,0.8932584269662921,0.3043071161048689,0.5814606741573034,0.5952426959904505,0.653558052434457
US8871230-B2,0.197230574499739,0.2848666736292494,0.1977352724284817,0.2828955421444906,0.9906367041198502,-0.0005046979287427,0.0019711314847588,0.048689138576779,0.9194756554307116,0.0327715355805243,0.38928466423171765,0.2752808988764045
US6770479-B1,0.197230574499739,0.2848666736292494,0.1973392942386891,0.2854618323812301,0.99812734082397,-0.0001087197389501,-0.0005951587519806,0.3258426966292135,0.3136704119850187,0.5814606741573034,0.3746495077005294,0.25842696629213485
WO2003077729-A3,0.197230574499739,0.2848666736292494,0.1976899170172139,0.2860629142569283,0.99625468164794,-0.0004593425174749,-0.0011962406276788,0.0617977528089887,0.1048689138576779,0.1179775280898876,0.0905929548448022,0.0449438202247191
US6541010-B1,0.197230574499739,0.2848666736292494,0.1972680493844147,0.2857290151355934,0.99625468164794,-3.747488467570337e-05,-0.000862341506344,0.4082397003745318,0.1685393258426966,0.1179775280898876,0.2526844258277622,0.09550561797752809
US6589529-B1,0.197230574499739,0.2848666736292494,0.1973767155165366,0.2854011326792105,0.99812734082397,-0.0001461410167976,-0.000534459049961,0.2640449438202247,0.4288389513108614,0.5814606741573034,0.39570979685078406,0.2883895131086142
WO2008156778-A3,0.197230574499739,0.2848666736292494,0.1972323668706573,0.2848671222732692,0.99812734082397,-1.7923709183520486e-06,-4.4864401976818513e-07,0.49812734082397,0.5861423220973783,0.5814606741573034,0.5503692956509476,0.5543071161048689
US10738306-B2,0.197230574499739,0.2848666736292494,0.1971595626730956,0.2824583676398169,0.99812734082397,7.101182664337458e-05,0.0024083059894325,0.6385767790262172,0.9588014981273408,0.5814606741573034,0.7530759965259808,0.9325842696629213
US6664066-B2,0.197230574499739,0.2848666736292494,0.1970512510527729,0.2851982680616871,0.99812734082397,0.000179323446966,-0.0003315944324376,0.7921348314606742,0.5168539325842697,0.5814606741573034,0.6392194904017956,0.7471910112359551
US9982257-B2,0.197230574499739,0.2848666736292494,0.1977131163074617,0.2872293855329928,0.99438202247191,-0.0004825418077227,-0.0023627119037433,0.0524344569288389,0.0374531835205992,0.0636704119850187,0.04887399114423726,0.026217228464419477
WO2015170287-A1,0.197230574499739,0.2848666736292494,0.197117336372388,0.2847985962989738,0.99812734082397,0.0001132381273509,6.807733027558438e-05,0.7144194756554307,0.5889513108614233,0.5814606741573034,0.6369759794238595,0.7368913857677902
US8101741-B2,0.197230574499739,0.2848666736292494,0.1977029227795211,0.2866016391425345,0.99438202247191,-0.000472348279782,-0.0017349655132851,0.0543071161048689,0.0636704119850187,0.0636704119850187,0.05996923368414932,0.0299625468164794
US7128911-B2,0.197230574499739,0.2848666736292494,0.1972834115530972,0.284144747443675,0.99812734082397,-5.283705335826228e-05,0.0007219261855744,0.3782771535580524,0.7621722846441947,0.5814606741573034,0.5725206881637755,0.6086142322097379
US7041474-B2,0.197230574499739,0.2848666736292494,0.1974649729082874,0.2839001945929066,0.99812734082397,-0.0002343984085484,0.0009664790363428,0.1666666666666666,0.8033707865168539,0.5814606741573034,0.5051462122322874,0.45692883895131087
US9023603-B2,0.197230574499739,0.2848666736292494,0.1970499061419565,0.285189315927265,0.99812734082397,0.0001806683577824,-0.0003226422980155,0.7940074906367042,0.5196629213483146,0.5814606741573034,0.6410691910847985,0.7490636704119851
US8551481-B2,0.197230574499739,0.2848666736292494,0.197369894331183,0.2854011326792105,0.99812734082397,-0.000139319831444,-0.000534459049961,0.2696629213483146,0.4288389513108614,0.5814606741573034,0.3979305038313057,0.2940074906367041
US9512073-B2,0.197230574499739,0.2848666736292494,0.1972227368606044,0.2843454133308082,0.99812734082397,7.837639134533614e-06,0.0005212602984412,0.5262172284644194,0.7134831460674157,0.5814606741573034,0.6117685782551411,0.6891385767790262
US7078218-B2,0.197230574499739,0.2848666736292494,0.197139528448002,0.2843535089371519,0.99812734082397,9.104605173695934e-05,0.0005131646920975,0.6591760299625468,0.7116104868913857,0.5814606741573034,0.6635856667789335,0.7921348314606742
WO2008052770-A3,0.197230574499739,0.2848666736292494,0.197098144172286,0.2854757742246652,0.99812734082397,0.0001324303274529,-0.0006091005954157,0.7453183520599251,0.3071161048689138,0.5814606741573034,0.5378735438595433,0.5168539325842697
US9433669-B2,0.197230574499739,0.2848666736292494,0.197122762970974,0.2852728704618709,0.99812734082397,0.0001078115287649,-0.0004061968326214,0.6853932584269663,0.5074906367041199,0.5814606741573034,0.593327841029121,0.6423220973782772
US6699476-B1,0.197230574499739,0.2848666736292494,0.1970209680995397,0.2827232930048907,0.99812734082397,0.0002096064001992,0.0021433806243587,0.8164794007490637,0.9325842696629212,0.5814606741573034,0.8130433773627608,0.9662921348314607
US7935352-B2,0.197230574499739,0.2848666736292494,0.1975115058811826,0.2842754291144825,0.99812734082397,-0.0002809313814436,0.0005912445147668,0.1329588014981273,0.7331460674157303,0.5814606741573034,0.46408534477843044,0.398876404494382
US10004797-B2,0.197230574499739,0.2848666736292494,0.1972406360962947,0.284708222516907,0.99812734082397,-1.0061596555754893e-05,0.0001584511123424,0.4812734082397004,0.6104868913857678,0.5814606741573034,0.5533225382405682,0.5617977528089888
WO2007095976-A2,0.197230574499739,0.2848666736292494,0.1968563174129452,0.2845487748063135,0.99812734082397,0.0003742570867937,0.0003178988229359,0.8951310861423221,0.653558052434457,0.5814606741573034,0.7339264161557078,0.9157303370786517
US6923969-B2,0.197230574499739,0.2848666736292494,0.1971567213574268,0.2854058292904818,0.99812734082397,7.385314231220241e-05,-0.0005391556612324,0.6432584269662921,0.3801498127340824,0.5814606741573034,0.5263767909736233,0.5028089887640449
